surface_m2,nb_pieces,age_annees,distance_centre_km,price
94.3,3.0,47.2,1.69,285033.0
33.6,2.0,61.1,9.81,86076.0
28.0,2.0,,15.87,43342.0
72.5,3.0,23.5,13.31,182793.0
44.4,2.0,91.3,,77137.0
67.6,4.0,78.0,22.98,114087.0
67.7,3.0,53.9,18.09,140984.0
100.8,4.0,44.5,2.11,295505.0
87.3,,92.5,26.73,194751.0
41.7,2.0,56.8,,113420.0
75.7,3.0,91.7,25.81,137523.0
23.4,1.0,81.7,5.99,42614.0
42.0,2.0,87.6,10.56,91301.0
82.7,4.0,84.7,10.31,219743.0
168.6,7.0,92.9,12.55,467109.0
72.2,3.0,35.1,12.32,185734.0
105.9,5.0,99.1,0.74,301472.0
110.3,5.0,61.7,,298595.0
115.6,4.0,6.0,,365821.0
54.6,3.0,34.5,13.69,138016.0
53.2,3.0,99.3,16.51,103865.0
40.9,2.0,35.0,19.6,56731.0
34.8,2.0,90.7,17.49,41016.0
62.5,2.0,,23.27,130785.0
61.4,2.0,78.5,,121627.0
41.2,2.0,13.1,,74516.0
109.0,4.0,90.4,7.97,303237.0
46.0,2.0,48.0,,115547.0
51.0,2.0,9.9,25.69,72283.0
113.9,4.0,25.3,15.62,296274.0
64.5,2.0,80.4,15.7,147818.0
76.0,,11.5,14.02,215480.0
123.8,6.0,99.3,16.69,336635.0
89.3,3.0,87.9,,231042.0
63.5,3.0,59.0,23.45,132108.0
117.9,5.0,5.3,20.89,321609.0
128.7,5.0,65.8,1.51,380879.0
42.1,2.0,35.3,9.21,105847.0
89.6,4.0,85.5,,242377.0
58.3,2.0,,9.85,138272.0
67.4,3.0,22.0,0.29,210636.0
71.4,3.0,95.5,,170715.0
81.8,,85.8,15.75,184712.0
61.5,3.0,,,135804.0
62.6,3.0,19.9,20.24,144276.0
209.1,9.0,47.2,27.79,565112.0
66.4,3.0,51.9,26.86,118812.0
71.9,4.0,72.0,22.55,136841.0
,2.0,61.3,21.19,64299.0
30.7,2.0,100.0,2.01,78672.0
140.9,7.0,63.8,6.97,401097.0
97.7,3.0,66.6,4.51,263003.0
,,,,281360.0
191.8,9.0,41.1,3.81,600320.0
47.8,2.0,63.2,4.05,124514.0
65.2,3.0,87.5,28.18,109544.0
75.3,4.0,45.3,2.92,231846.0
78.8,2.0,1.4,0.53,250935.0
128.7,,78.9,,346954.0
69.0,3.0,97.5,0.87,181966.0
78.0,4.0,61.0,11.94,213600.0
38.6,2.0,68.7,15.48,59887.0
77.2,4.0,,22.34,183037.0
50.3,,25.1,4.14,152638.0
38.2,2.0,64.7,11.04,70491.0
246.4,11.0,40.1,1.57,761380.0
44.4,3.0,5.4,26.68,75452.0
54.4,3.0,48.5,2.91,148335.0
77.6,3.0,44.7,7.51,228685.0
34.2,2.0,50.5,5.76,86003.0
29.2,2.0,,,14852.0
128.0,6.0,80.3,14.76,342668.0
127.5,6.0,94.4,3.43,365999.0
48.8,3.0,85.6,19.22,73432.0
211.2,10.0,33.4,0.49,653616.0
68.9,3.0,55.9,9.43,169721.0
47.3,3.0,,11.36,131038.0
131.3,6.0,24.5,24.47,354675.0
128.9,5.0,22.9,22.88,362808.0
62.2,4.0,75.2,17.46,129893.0
122.2,,94.3,,341614.0
62.8,4.0,7.0,,184336.0
77.4,4.0,66.1,11.18,200234.0
39.1,1.0,55.2,25.35,44395.0
127.7,6.0,,16.49,329405.0
92.1,3.0,,6.54,274221.0
138.4,7.0,3.6,29.51,363254.0
53.5,,99.1,10.59,104510.0
81.5,4.0,80.3,22.5,163369.0
56.8,1.0,18.1,6.04,142882.0
59.3,4.0,43.5,,166321.0
112.5,,,27.16,239442.0
81.1,3.0,77.7,27.67,180331.0
,,43.6,4.84,99544.0
40.7,2.0,66.5,22.01,68399.0
49.5,3.0,33.3,,134768.0
54.0,3.0,,4.24,126419.0
59.6,3.0,44.5,8.95,158277.0
81.8,4.0,68.2,6.63,219224.0
132.4,7.0,,29.5,309929.0
74.0,4.0,26.7,22.84,164243.0
154.9,7.0,,,428791.0
37.4,2.0,58.5,,65743.0
100.4,5.0,34.1,,247189.0
63.7,3.0,79.1,,152461.0
49.9,3.0,70.0,,93298.0
38.3,2.0,75.7,12.14,65108.0
101.4,5.0,7.3,20.06,277295.0
67.4,4.0,87.4,,146155.0
61.6,4.0,65.7,21.13,137256.0
72.2,3.0,33.7,8.91,194189.0
50.1,3.0,97.3,24.08,61180.0
179.3,8.0,23.0,25.08,488467.0
,3.0,9.0,,241398.0
48.3,4.0,,,69310.0
55.8,2.0,,23.59,75356.0
89.5,4.0,89.8,20.64,202544.0
50.9,2.0,,23.32,62517.0
58.6,2.0,,,132077.0
67.3,4.0,70.3,,122488.0
113.1,,7.6,5.11,346161.0
136.1,7.0,83.2,13.48,367022.0
34.5,1.0,38.0,11.72,66602.0
71.1,3.0,78.3,28.44,112660.0
52.7,2.0,8.4,,172578.0
138.2,7.0,39.7,10.71,364909.0
72.3,5.0,27.7,,228734.0
133.6,7.0,,,371612.0
79.4,3.0,19.6,20.34,190641.0
93.9,5.0,42.7,23.62,239027.0
104.3,5.0,73.4,29.85,228992.0
29.0,1.0,80.9,3.51,75760.0
57.4,3.0,,,159692.0
60.0,3.0,77.2,12.55,167384.0
137.6,6.0,69.5,,426839.0
36.8,2.0,57.2,26.76,31838.0
65.2,4.0,79.6,,158990.0
193.9,9.0,12.8,9.58,580405.0
200.3,10.0,7.9,8.66,624349.0
75.0,3.0,34.1,15.25,180866.0
29.1,2.0,92.0,13.57,47562.0
113.5,5.0,6.8,27.83,298915.0
65.3,2.0,,,176086.0
80.2,4.0,9.2,2.91,266730.0
,5.0,72.4,14.3,198897.0
199.8,10.0,19.4,21.73,571105.0
69.5,3.0,77.4,,151544.0
88.8,,75.2,13.13,205281.0
78.3,,60.6,,168045.0
80.8,2.0,46.8,13.82,212660.0
93.8,5.0,37.0,,285518.0
90.3,3.0,82.0,,251417.0
73.9,3.0,2.6,,164739.0
106.4,5.0,17.1,29.94,233037.0
52.3,3.0,72.7,22.35,102407.0
62.5,2.0,3.2,,128532.0
48.9,2.0,,,129092.0
61.6,3.0,69.3,1.24,148646.0
55.4,3.0,3.3,22.39,124037.0
59.8,2.0,90.0,7.17,145724.0
83.2,4.0,33.3,,211484.0
64.7,2.0,90.4,,138129.0
56.8,2.0,50.6,3.89,154836.0
55.2,2.0,65.0,4.57,133815.0
37.4,2.0,74.4,3.5,85174.0
93.5,4.0,0.8,18.72,256371.0
76.1,3.0,47.9,2.21,215704.0
51.9,2.0,,11.63,142181.0
83.6,3.0,,28.16,131802.0
35.0,2.0,19.8,18.09,73113.0
69.1,3.0,22.8,26.47,157027.0
31.4,1.0,77.7,17.46,41764.0
157.4,7.0,39.0,4.5,459550.0
88.1,,87.4,3.79,235719.0
60.7,3.0,34.5,25.93,129169.0
153.8,7.0,,,447506.0
71.9,2.0,35.0,8.61,189598.0
46.1,2.0,36.4,7.37,117816.0
86.4,4.0,,16.53,197983.0
102.7,,62.8,,271408.0
97.5,5.0,4.1,19.33,254861.0
94.8,3.0,56.5,20.19,222943.0
28.9,1.0,,,74629.0
54.1,1.0,,29.28,47904.0
108.5,3.0,47.5,,313911.0
56.1,3.0,3.1,1.91,161707.0
60.9,3.0,96.5,2.74,157421.0
133.3,6.0,,15.47,374203.0
50.6,2.0,71.7,29.32,45788.0
143.5,5.0,,17.66,393800.0
92.0,4.0,12.4,7.84,278792.0
85.4,4.0,10.3,17.94,240973.0
82.6,4.0,41.5,,178042.0
46.2,2.0,,,105992.0
63.1,3.0,,15.33,125064.0
102.5,4.0,98.5,20.8,236262.0
53.4,2.0,19.0,7.06,160275.0
105.1,5.0,77.5,8.59,269044.0
33.9,,,22.88,21352.0
62.4,3.0,14.1,,195331.0
93.9,5.0,,,232011.0
97.0,4.0,78.1,,251989.0
69.3,3.0,,,222780.0
63.3,3.0,63.6,11.33,166359.0
104.4,5.0,28.0,11.87,290838.0
90.1,5.0,11.2,15.19,245953.0
44.2,2.0,20.3,0.18,147998.0
,,64.7,15.04,164320.0
61.1,,9.5,10.62,177452.0
98.8,5.0,0.8,23.78,252805.0
89.9,4.0,17.7,,242529.0
113.0,,8.2,26.24,261963.0
57.6,4.0,,,200523.0
152.8,7.0,54.7,20.13,418282.0
47.9,2.0,49.3,23.09,83177.0
46.5,2.0,50.3,27.59,54590.0
150.5,7.0,43.9,29.55,374356.0
44.1,2.0,,28.96,52109.0
86.0,5.0,77.2,,217318.0
141.6,8.0,96.5,,372964.0
60.6,3.0,,4.6,166294.0
528.9,4.0,83.6,11.97,258881.0
64.0,3.0,21.7,25.31,138613.0
42.3,,59.8,25.24,46866.0
74.5,4.0,79.3,16.71,189347.0
82.9,4.0,16.9,19.76,220785.0
59.7,3.0,27.8,,186686.0
94.0,4.0,61.8,26.36,217932.0
41.1,,83.5,,93850.0
41.6,2.0,,4.1,155833.0
76.0,4.0,43.4,18.45,163572.0
144.9,8.0,25.9,22.92,408306.0
43.8,1.0,19.0,27.4,35613.0
147.8,8.0,47.6,,383787.0
59.0,,44.2,,163151.0
89.0,5.0,57.5,16.65,204143.0
44.7,3.0,2.2,18.05,87168.0
160.6,7.0,1.1,6.85,501156.0
37.2,2.0,,13.0,69307.0
67.8,,79.1,,147637.0
136.7,6.0,,11.63,360770.0
84.9,4.0,57.4,21.88,175970.0
52.3,2.0,69.2,17.87,103476.0
37.1,2.0,85.9,12.64,81339.0
630.6,3.0,60.1,1.92,217068.0
142.5,6.0,9.1,12.01,391306.0
29.9,1.0,59.7,,54386.0
42.7,2.0,61.1,12.54,91060.0
108.0,4.0,,2.62,297440.0
93.5,5.0,51.1,18.57,215154.0
45.6,2.0,47.5,,71690.0
64.0,3.0,21.9,,212106.0
68.9,3.0,34.1,21.97,156650.0
52.6,2.0,74.1,0.9,157163.0
52.9,3.0,96.3,18.84,86570.0
43.7,2.0,27.0,29.05,61648.0
76.5,5.0,61.1,10.53,222733.0
54.9,1.0,44.2,19.03,93570.0
82.3,4.0,,11.0,219177.0
52.5,2.0,6.5,1.74,185621.0
25.1,2.0,89.5,15.87,24946.0
97.6,5.0,67.9,0.57,280666.0
125.1,6.0,2.0,23.81,325838.0
54.6,2.0,22.8,8.06,163426.0
100.8,5.0,17.1,1.5,309845.0
69.5,3.0,,,119015.0
147.1,7.0,79.3,,416848.0
54.8,2.0,51.1,13.14,132890.0
48.9,2.0,34.2,9.39,112007.0
155.0,7.0,31.9,,406400.0
99.8,4.0,78.2,,258946.0
33.4,2.0,,19.66,39059.0
107.2,6.0,29.5,,295357.0
95.9,5.0,11.5,10.46,296441.0
,6.0,,10.12,395381.0
87.4,,73.0,15.52,216043.0
150.2,7.0,68.6,7.89,422164.0
38.8,,63.1,,48935.0
53.9,2.0,7.5,16.47,143983.0
70.5,3.0,46.7,26.33,132907.0
39.3,2.0,48.2,12.7,92176.0
,,72.5,,223772.0
22.2,1.0,56.9,,67495.0
113.2,5.0,,12.96,316364.0
78.8,4.0,32.0,,238938.0
90.1,3.0,18.0,,267041.0
116.2,4.0,89.7,23.62,266130.0
65.8,3.0,93.6,6.6,159940.0
34.2,1.0,,24.05,23735.0
110.2,6.0,54.8,13.14,303196.0
70.1,3.0,,12.35,182914.0
44.9,3.0,56.6,14.88,88846.0
67.3,2.0,56.0,20.77,140806.0
42.6,2.0,48.7,24.01,73284.0
26.7,2.0,81.6,18.92,16643.0
136.2,5.0,47.6,16.51,29634.0
80.9,4.0,36.3,15.62,225391.0
64.0,4.0,19.9,25.53,157728.0
97.2,4.0,2.3,21.16,252351.0
118.5,5.0,30.1,18.79,322466.0
51.4,,11.0,,152305.0
82.0,3.0,14.3,20.52,219892.0
52.3,3.0,,4.18,178240.0
60.5,3.0,62.6,15.37,140621.0
103.3,5.0,22.0,15.83,277742.0
36.3,1.0,30.1,19.02,59514.0
102.6,5.0,81.8,14.45,259300.0
60.4,,33.6,15.7,139373.0
75.4,3.0,17.4,27.55,158021.0
44.0,2.0,48.5,18.18,92728.0
68.9,,17.7,4.64,225988.0
113.4,5.0,89.8,15.05,271450.0
,3.0,45.8,6.68,215680.0
105.4,6.0,,16.59,283677.0
52.6,4.0,39.6,,117810.0
63.7,3.0,37.4,,154939.0
118.8,6.0,61.4,18.68,322260.0
86.1,3.0,,23.0,237146.0
62.6,2.0,27.8,28.73,119846.0
86.9,4.0,51.0,2.84,255370.0
57.8,,57.2,7.85,156210.0
92.5,4.0,98.7,,249679.0
99.1,5.0,69.5,25.23,228334.0
40.1,2.0,55.5,,80668.0
96.9,6.0,29.7,,238428.0
77.8,4.0,77.1,11.02,207258.0
89.6,4.0,70.9,6.84,264759.0
110.0,5.0,,,324116.0
88.9,4.0,16.1,12.92,234375.0
45.0,2.0,32.0,12.78,90568.0
54.1,,,6.77,108133.0
93.0,4.0,22.9,11.43,282211.0
58.7,3.0,,8.74,151087.0
,3.0,9.5,5.01,213168.0
,2.0,14.1,,71841.0
86.3,,9.4,26.67,211051.0
71.6,3.0,92.5,,173335.0
48.5,2.0,65.3,5.07,107724.0
52.5,2.0,3.1,10.24,144509.0
80.7,3.0,32.9,10.43,207937.0
84.5,,33.8,8.96,255216.0
88.9,4.0,,7.0,249896.0
63.8,3.0,11.5,25.63,120687.0
79.2,4.0,90.9,23.82,159434.0
31.1,2.0,35.9,8.32,75685.0
50.3,2.0,,0.44,161350.0
50.8,2.0,91.3,28.88,27509.0
52.2,3.0,,,135527.0
21.3,1.0,70.9,,29592.0
63.3,3.0,31.2,27.92,119858.0
71.8,3.0,81.1,23.53,136498.0
59.3,3.0,24.2,3.98,183041.0
74.7,3.0,88.3,16.25,140732.0
80.4,4.0,,12.0,215078.0
88.5,4.0,47.1,27.11,184105.0
253.6,12.0,98.5,17.05,730815.0
102.9,4.0,41.3,23.38,240735.0
78.3,4.0,30.3,20.85,179965.0
42.3,2.0,6.8,6.52,114411.0
77.7,4.0,75.8,19.16,178774.0
51.1,3.0,,13.07,125466.0
99.9,5.0,99.4,,227549.0
38.0,3.0,86.4,1.66,92991.0
58.3,3.0,65.4,3.92,167258.0
30.3,1.0,,,41066.0
105.4,6.0,,,310330.0
67.9,3.0,61.3,29.12,115481.0
51.4,2.0,12.1,27.83,81743.0
35.7,,35.9,26.45,34339.0
75.7,,9.7,6.85,233264.0
199.7,9.0,21.4,10.08,598987.0
129.0,5.0,22.8,,363582.0
76.3,3.0,,17.78,214974.0
33.1,3.0,,8.1,68348.0
96.1,4.0,5.2,28.66,235746.0
52.1,2.0,,27.73,76620.0
43.9,3.0,,,58253.0
53.2,3.0,86.8,7.0,131148.0
37.9,2.0,32.1,,90909.0
68.3,4.0,26.5,22.0,161029.0
66.9,3.0,79.9,4.3,194590.0
68.0,,70.0,10.29,163432.0
51.2,2.0,44.4,27.31,88586.0
90.5,,26.5,20.87,226201.0
45.5,2.0,71.1,24.53,74255.0
86.2,5.0,21.5,10.2,256621.0
59.3,3.0,33.0,28.03,116843.0
70.2,2.0,26.7,5.24,191143.0
46.4,3.0,,29.93,28520.0
191.5,9.0,71.1,11.44,553947.0
74.3,3.0,93.4,1.08,203078.0
73.4,3.0,,29.64,124296.0
129.9,6.0,,,393753.0
50.5,2.0,,25.35,68149.0
115.8,6.0,74.0,20.96,260785.0
81.5,4.0,84.3,5.24,222891.0
90.0,4.0,38.2,13.11,247391.0
73.7,3.0,20.1,15.51,176488.0
125.7,,33.8,24.74,321034.0
112.0,5.0,54.9,21.09,282545.0
76.2,3.0,,16.99,195553.0
257.6,12.0,,11.5,774533.0
79.7,4.0,42.3,,230993.0
197.9,9.0,98.8,16.25,546840.0
663.4,4.0,57.6,8.69,209507.0
104.7,4.0,,5.94,321152.0
47.1,2.0,,1.72,125354.0
91.1,4.0,92.7,25.09,184464.0
41.0,3.0,82.1,,94958.0
37.9,3.0,7.5,,92802.0
41.6,2.0,66.3,,59002.0
110.0,5.0,27.1,,320582.0
16.1,,20.5,7.41,55139.0
58.3,3.0,,,159056.0
38.5,2.0,31.4,5.32,118580.0
92.8,5.0,71.6,15.6,235068.0
109.8,5.0,49.2,22.54,261900.0
87.1,3.0,28.0,12.56,226431.0
151.9,7.0,36.6,12.94,432573.0
137.9,6.0,15.1,1.42,416273.0
122.4,5.0,,,283779.0
101.8,4.0,26.4,20.06,265777.0
,6.0,68.0,0.17,399697.0
63.8,1.0,90.3,4.55,129912.0
48.6,3.0,26.9,,119548.0
190.1,8.0,,22.51,474750.0
33.8,2.0,,2.92,101168.0
61.6,2.0,83.9,17.43,117075.0
37.9,2.0,99.4,,22525.0
40.2,2.0,,17.56,74296.0
109.1,4.0,75.1,6.93,286518.0
49.9,3.0,64.6,27.9,72349.0
52.8,2.0,35.2,16.55,102620.0
60.4,3.0,96.7,,138320.0
159.3,7.0,68.9,,472196.0
56.9,3.0,18.3,20.49,134893.0
75.0,3.0,13.8,2.61,232439.0
64.3,3.0,85.3,,184902.0
54.6,3.0,65.9,3.78,161535.0
42.3,3.0,62.2,19.48,93015.0
126.2,6.0,43.3,,302407.0
93.1,4.0,93.6,5.87,254634.0
66.9,,18.7,3.63,235660.0
37.7,2.0,6.1,17.92,84285.0
49.8,,23.3,0.79,158904.0
57.7,3.0,58.0,20.84,108130.0
61.9,3.0,65.7,16.12,127188.0
34.5,,82.2,9.29,70003.0
37.5,2.0,12.5,,94620.0
124.3,5.0,,9.63,339961.0
75.0,4.0,94.1,7.52,203146.0
94.3,5.0,32.0,1.45,286749.0
24.8,1.0,62.5,16.42,43736.0
51.7,,70.5,,146686.0
86.5,4.0,88.5,21.23,174034.0
47.8,2.0,94.9,1.32,116020.0
119.3,5.0,0.8,3.24,368645.0
56.5,3.0,6.0,,185040.0
21.8,2.0,15.7,,8000.0
61.5,3.0,34.5,22.63,126963.0
133.5,,22.4,5.76,401423.0
181.2,8.0,93.7,3.99,41580.0
50.7,2.0,1.3,,111118.0
129.5,6.0,33.9,4.87,393545.0
118.7,6.0,98.4,,269434.0
159.2,7.0,41.9,,470155.0
49.7,1.0,17.7,,148078.0
75.6,4.0,58.4,9.49,213459.0
53.9,,,15.62,162016.0
73.0,4.0,41.3,0.44,225925.0
80.2,4.0,88.8,29.47,143567.0
79.1,4.0,,5.82,249513.0
64.4,3.0,55.1,,160322.0
77.8,3.0,,24.23,159582.0
67.8,,84.9,16.43,144102.0
61.6,2.0,54.7,,139434.0
39.9,3.0,99.3,17.45,46279.0
38.7,2.0,26.1,,81100.0
69.3,2.0,6.4,17.98,160928.0
70.9,3.0,27.7,24.01,161329.0
202.0,10.0,94.7,21.77,536559.0
59.6,2.0,,10.11,165623.0
66.1,3.0,,24.53,119535.0
186.2,9.0,53.3,,541285.0
84.0,4.0,90.5,,139386.0
49.7,3.0,96.9,,143222.0
53.2,2.0,80.1,7.87,96997.0
73.5,3.0,42.2,6.5,204245.0
109.2,5.0,59.7,2.4,309133.0
49.3,2.0,,22.68,86759.0
82.8,4.0,,9.27,231560.0
117.3,5.0,55.4,,345311.0
137.3,6.0,52.6,20.26,368148.0
142.4,7.0,20.5,13.02,432315.0
136.9,6.0,,15.85,367911.0
47.2,1.0,,,145593.0
39.1,2.0,,29.69,93050.0
71.3,4.0,67.6,,149383.0
51.4,2.0,38.0,13.24,101374.0
72.0,2.0,37.3,,139918.0
101.7,,59.2,13.35,243004.0
112.1,,30.3,12.95,326912.0
63.4,3.0,78.2,13.94,154307.0
67.0,3.0,23.5,5.15,200652.0
112.1,6.0,12.0,27.63,265510.0
51.6,3.0,50.8,5.48,139601.0
41.9,2.0,49.5,10.32,92035.0
138.4,7.0,85.3,10.47,367607.0
94.6,3.0,45.1,26.19,213999.0
45.2,2.0,69.8,6.61,119301.0
,1.0,2.7,,16401.0
82.6,3.0,43.6,,172345.0
74.0,4.0,21.3,,163873.0
27.0,2.0,34.4,19.75,32829.0
118.3,,85.7,,303387.0
50.6,3.0,77.5,22.9,75905.0
94.3,4.0,25.9,11.45,269134.0
65.0,3.0,79.3,,126279.0
548.6,3.0,11.5,27.68,140794.0
98.5,4.0,82.4,3.7,268742.0
139.3,6.0,34.4,29.31,350564.0
60.8,1.0,25.3,27.79,106389.0
123.1,5.0,54.2,,302510.0
42.3,3.0,17.0,15.06,103244.0
87.4,4.0,41.3,2.03,276906.0
41.2,2.0,,1.14,119802.0
88.0,,65.9,17.5,196990.0
89.9,5.0,81.0,4.0,241430.0
56.7,1.0,77.8,24.86,47090.0
47.5,2.0,85.9,22.52,61920.0
57.6,2.0,,7.79,144473.0
76.6,4.0,75.7,1.21,231076.0
57.6,3.0,,,159301.0
91.9,5.0,23.6,24.52,208867.0
73.5,4.0,18.7,27.74,143933.0
77.4,3.0,84.3,19.67,152708.0
50.8,3.0,89.0,10.98,127402.0
29.3,2.0,81.5,12.04,53658.0
51.4,2.0,50.9,11.38,114882.0
116.1,6.0,50.7,20.29,302805.0
79.0,5.0,53.0,21.63,194063.0
40.9,2.0,,0.86,132773.0
102.3,5.0,,13.81,311267.0
164.5,7.0,48.7,10.49,486693.0
56.1,3.0,,12.99,155202.0
27.2,1.0,73.3,17.06,40429.0
110.9,5.0,65.7,15.71,284273.0
28.0,1.0,29.6,11.62,64758.0
107.6,5.0,20.7,,275940.0
134.8,,,5.56,415311.0
43.5,3.0,42.1,7.36,103634.0
41.8,1.0,50.1,22.51,66312.0
41.4,1.0,66.3,,102435.0
,3.0,48.2,28.06,159553.0
73.8,3.0,47.5,23.32,147537.0
,3.0,,14.96,169106.0
20.3,2.0,61.5,6.67,48754.0
105.4,,57.6,,308426.0
90.9,4.0,72.7,,233576.0
64.8,3.0,19.6,5.08,193684.0
69.8,4.0,,13.1,174774.0
104.5,5.0,48.7,28.33,235684.0
92.7,4.0,96.8,2.98,282681.0
23.2,1.0,38.6,,26591.0
77.8,3.0,88.0,4.45,233944.0
55.9,3.0,61.8,,141407.0
77.6,4.0,10.8,,215169.0
68.5,3.0,8.7,0.29,244503.0
85.0,3.0,12.6,,239440.0
42.1,,30.2,15.83,99492.0
82.4,4.0,36.4,3.32,241733.0
81.5,5.0,1.8,22.51,216434.0
25.2,1.0,69.8,10.76,49154.0
131.8,6.0,95.6,8.29,372442.0
37.6,1.0,,15.91,68993.0
43.6,1.0,50.6,2.07,121109.0
34.2,1.0,19.9,,76071.0
100.8,5.0,69.8,14.7,240840.0
22.3,1.0,42.0,8.7,34787.0
71.8,3.0,0.3,27.43,164623.0
152.6,7.0,59.3,,436429.0
68.8,3.0,5.6,7.19,201566.0
57.4,3.0,37.2,11.41,144316.0
81.7,3.0,22.8,18.71,204045.0
60.2,4.0,,13.17,150196.0
62.4,2.0,75.4,18.34,100952.0
58.2,2.0,,12.76,152686.0
25.9,,,,96872.0
52.9,2.0,61.9,,97446.0
53.9,1.0,32.4,26.59,98001.0
60.7,2.0,,,53895.0
93.1,2.0,3.3,26.19,203420.0
89.5,3.0,41.2,,201274.0
65.4,4.0,,,198559.0
33.4,2.0,55.7,25.34,28635.0
106.0,5.0,52.9,,308301.0
99.3,5.0,66.7,18.18,248511.0
24.0,1.0,63.1,5.28,51218.0
58.3,2.0,36.9,,153262.0
87.5,3.0,,7.85,237707.0
47.9,3.0,41.1,3.0,143091.0
33.5,,76.6,15.42,49489.0
124.9,6.0,79.2,,301246.0
31.5,1.0,33.9,,52672.0
61.5,2.0,62.7,3.59,158765.0
43.8,2.0,42.4,12.48,95764.0
67.0,3.0,10.7,,168483.0
79.4,4.0,,,168832.0
84.3,4.0,21.5,23.07,208897.0
100.5,4.0,86.3,11.36,255774.0
38.5,1.0,23.5,8.69,109193.0
93.6,4.0,,26.13,224280.0
89.0,5.0,32.8,19.15,265613.0
185.8,9.0,59.9,,551042.0
40.3,2.0,30.5,16.18,76856.0
784.5,2.0,94.3,,64472.0
46.9,3.0,6.9,26.63,77229.0
124.4,6.0,70.6,,320798.0
71.9,4.0,3.0,20.16,196723.0
48.2,2.0,99.8,0.9,125008.0
100.8,4.0,73.3,5.88,276182.0
113.3,4.0,,5.82,325044.0
53.9,,9.1,7.36,155974.0
98.1,5.0,33.1,1.22,309643.0
44.6,1.0,93.6,11.77,89142.0
61.9,3.0,22.8,,118778.0
33.7,2.0,96.8,,67889.0
78.4,4.0,,29.5,171046.0
66.1,3.0,97.1,20.07,106589.0
91.7,5.0,,,261166.0
50.0,2.0,23.6,,96194.0
61.1,3.0,30.2,7.43,165603.0
31.8,1.0,3.2,19.25,61627.0
161.6,7.0,69.9,,432433.0
114.4,6.0,,3.81,359775.0
97.2,4.0,17.5,,282364.0
27.1,1.0,76.6,11.14,36722.0
56.7,2.0,,,152428.0
56.0,,2.0,27.91,110709.0
89.2,5.0,64.2,17.17,235773.0
89.3,5.0,80.3,,213703.0
105.2,4.0,29.9,,293681.0
47.3,2.0,0.0,11.1,122139.0
82.1,,28.3,9.75,230402.0
31.0,2.0,,18.77,31420.0
100.9,5.0,64.8,,314117.0
60.0,2.0,28.4,,139177.0
95.4,4.0,49.2,16.35,227935.0
83.9,3.0,50.3,28.96,173668.0
97.4,5.0,32.6,26.3,230986.0
104.2,5.0,94.6,,246083.0
,3.0,20.5,18.67,171038.0
141.5,8.0,0.7,22.76,404967.0
48.6,2.0,42.5,27.17,82001.0
90.4,5.0,,,281434.0
75.5,3.0,57.6,11.21,183991.0
82.6,3.0,34.2,25.61,195564.0
45.4,1.0,64.1,,37381.0
60.7,3.0,27.7,13.25,160975.0
92.0,4.0,88.3,16.1,198370.0
57.3,,50.8,4.63,160002.0
92.1,5.0,29.0,22.97,228165.0
126.0,6.0,50.8,,357261.0
94.4,4.0,67.8,14.56,248067.0
118.1,4.0,6.7,1.42,379334.0
50.6,2.0,65.8,21.13,68233.0
58.7,2.0,,18.25,140017.0
104.7,5.0,66.9,18.6,247503.0
84.7,2.0,87.2,,172351.0
45.8,3.0,,26.51,88267.0
58.1,3.0,,1.45,184815.0
69.3,,36.0,21.19,172449.0
76.2,4.0,19.5,14.22,205968.0
102.3,4.0,63.2,28.93,214651.0
47.4,2.0,90.3,,82948.0
130.1,,17.5,14.96,353107.0
50.7,2.0,38.5,5.64,151037.0
107.9,5.0,71.3,,237762.0
,3.0,98.4,27.53,90457.0
49.8,2.0,11.3,,109679.0
49.5,2.0,57.5,26.82,54537.0
60.7,3.0,65.7,27.4,91384.0
117.9,5.0,54.1,28.7,259494.0
87.5,,70.1,,231174.0
85.0,4.0,52.8,,231645.0
89.9,4.0,25.6,1.17,278906.0
35.3,1.0,91.5,16.07,52462.0
59.2,3.0,56.4,2.79,180509.0
39.3,2.0,42.0,23.46,38124.0
79.6,5.0,49.4,2.38,258019.0
78.6,3.0,26.8,28.9,172181.0
68.1,5.0,99.2,25.83,117764.0
59.9,4.0,41.6,,144202.0
30.0,1.0,71.3,29.23,8000.0
73.9,2.0,28.4,21.03,173869.0
67.8,2.0,69.4,19.12,163999.0
64.1,3.0,16.6,,188769.0
133.5,6.0,,,292810.0
38.3,2.0,56.7,29.78,14110.0
66.5,3.0,17.2,25.99,150364.0
46.9,3.0,23.3,28.87,72062.0
85.2,3.0,76.4,14.12,210686.0
44.8,2.0,27.0,10.02,107300.0
66.9,4.0,54.1,5.54,172447.0
70.8,4.0,70.2,26.33,127982.0
71.9,3.0,75.0,21.55,140949.0
139.4,7.0,,,350450.0
63.7,,0.1,9.4,195098.0
75.5,4.0,51.4,12.99,185245.0
34.5,2.0,,14.37,63815.0
49.2,1.0,45.2,27.43,58457.0
87.2,4.0,11.1,15.51,248042.0
54.4,2.0,42.3,21.58,85306.0
73.3,4.0,,,172328.0
102.7,4.0,4.3,8.37,292904.0
38.4,2.0,45.3,0.03,132624.0
44.2,,78.0,16.04,82627.0
46.5,2.0,0.1,4.24,151493.0
43.8,2.0,72.2,13.65,115367.0
43.1,2.0,3.5,22.93,98405.0
