surface_m2,nb_pieces,age_annees,distance_centre_km,price
85.6,4.0,70.1,1.7,288577.0
61.1,3.0,26.0,,195682.0
80.4,3.0,70.7,9.45,252282.0
134.6,6.0,53.8,18.65,422964.0
82.2,3.0,,10.63,255741.0
48.1,2.0,99.7,8.8,137853.0
56.7,3.0,4.6,8.4,215328.0
132.4,6.0,85.0,,375295.0
46.1,2.0,36.7,20.61,116894.0
37.6,2.0,32.4,6.73,117803.0
51.3,3.0,48.3,,124809.0
37.6,1.0,,23.79,67540.0
92.9,3.0,68.6,8.43,276596.0
76.0,3.0,88.2,18.19,180056.0
49.5,2.0,71.2,1.52,182587.0
48.5,3.0,19.1,8.19,168834.0
131.6,7.0,30.8,,405315.0
64.6,4.0,31.0,22.99,188582.0
162.6,7.0,63.9,8.81,541743.0
,1.0,26.8,26.93,130499.0
57.0,3.0,,,203147.0
54.4,,59.5,14.74,141407.0
102.9,,8.3,,329638.0
34.7,,30.4,26.85,69121.0
92.5,4.0,,12.48,264061.0
66.5,3.0,49.4,16.86,215273.0
44.2,2.0,36.6,7.11,135012.0
100.0,,52.2,17.34,284463.0
95.5,5.0,,,360548.0
68.5,,40.9,17.74,226230.0
50.7,2.0,62.7,25.96,114928.0
61.8,3.0,58.9,6.61,208473.0
81.9,3.0,45.8,26.86,206469.0
55.0,3.0,10.7,16.58,171936.0
64.2,3.0,,11.48,213468.0
98.5,4.0,54.0,29.66,255794.0
120.3,6.0,43.8,,436377.0
127.9,6.0,,3.44,423377.0
54.5,3.0,40.5,13.52,166629.0
56.2,2.0,,15.05,171548.0
82.7,4.0,89.1,20.84,213352.0
29.0,2.0,92.5,,29433.0
66.9,3.0,,29.31,145107.0
25.5,2.0,,6.63,88039.0
81.4,5.0,48.4,12.03,270314.0
61.1,3.0,67.3,,182409.0
117.2,,,29.19,346645.0
59.2,,53.9,,175729.0
106.6,5.0,32.7,,367605.0
51.0,2.0,15.6,,109651.0
66.3,,,,210150.0
80.5,5.0,0.5,4.8,304291.0
84.3,3.0,62.0,8.94,2642610.0
81.5,4.0,75.0,,227512.0
67.4,3.0,94.7,22.85,165834.0
47.2,3.0,26.5,,59979.0
195.6,9.0,52.8,,569091.0
7.5,2.0,96.9,2.23,87796.0
90.8,4.0,7.7,28.65,265375.0
86.0,4.0,,25.5,258390.0
67.5,3.0,91.1,23.32,156141.0
106.7,5.0,84.3,27.78,255557.0
91.8,4.0,86.9,21.59,262269.0
73.0,3.0,79.5,7.55,215834.0
24.8,2.0,,,45999.0
42.0,1.0,55.3,23.85,72129.0
94.7,4.0,90.4,20.79,260510.0
34.2,2.0,,28.84,81276.0
94.1,4.0,30.1,13.03,300426.0
53.9,2.0,,11.08,201300.0
101.0,6.0,9.6,29.63,265119.0
694.8,2.0,51.5,28.83,78411.0
40.0,,30.3,6.48,141703.0
93.4,5.0,82.6,7.04,292730.0
154.9,7.0,54.6,23.73,459931.0
77.1,3.0,37.9,15.54,224041.0
48.2,3.0,41.9,,112750.0
41.7,3.0,7.0,10.7,154526.0
54.9,,95.1,19.18,134305.0
111.9,5.0,94.0,2.38,365794.0
65.0,3.0,48.9,,227580.0
51.4,3.0,,,144722.0
41.7,2.0,48.0,21.05,93916.0
71.9,3.0,18.8,,226150.0
71.0,4.0,,17.24,201623.0
51.7,2.0,,24.71,97445.0
48.6,2.0,60.5,16.47,126988.0
32.9,1.0,71.1,18.03,51132.0
84.5,4.0,9.6,15.11,279923.0
102.1,5.0,62.6,20.39,295844.0
69.0,3.0,,,155691.0
63.0,3.0,53.7,0.47,225259.0
97.4,4.0,84.3,25.76,252312.0
38.0,2.0,64.4,18.15,88489.0
46.5,3.0,93.8,,166534.0
85.4,5.0,90.0,26.11,238216.0
102.0,5.0,30.1,8.21,356207.0
132.7,6.0,37.7,4.1,452354.0
24.7,1.0,86.6,16.08,19576.0
100.0,4.0,88.8,22.25,269895.0
74.1,3.0,28.5,4.6,258663.0
91.9,5.0,16.2,7.87,325517.0
60.9,3.0,9.1,12.86,211606.0
54.2,2.0,31.0,6.61,191327.0
52.0,2.0,,18.59,150460.0
,4.0,83.5,,210845.0
44.7,3.0,85.6,,118338.0
84.7,4.0,7.6,2.8,336636.0
53.6,,79.4,11.75,149262.0
61.6,4.0,38.5,7.87,211598.0
75.2,3.0,83.9,,184272.0
78.2,,76.4,7.09,283921.0
26.1,1.0,,,86422.0
62.4,3.0,1.4,,197748.0
71.5,3.0,77.8,19.49,179284.0
82.4,4.0,72.8,18.62,220773.0
76.0,3.0,,,214958.0
192.4,9.0,70.9,14.39,567040.0
,2.0,35.9,15.63,121963.0
120.6,,19.8,22.78,354529.0
52.5,2.0,37.8,15.42,149803.0
,3.0,81.1,15.86,155289.0
33.7,2.0,39.9,27.96,40001.0
127.8,6.0,70.1,7.13,409307.0
126.5,6.0,98.1,17.34,374552.0
55.7,3.0,24.9,10.86,175168.0
65.0,3.0,,23.21,179825.0
51.6,3.0,50.0,15.48,146587.0
,2.0,81.0,,215420.0
45.3,1.0,43.0,6.05,152759.0
75.5,3.0,8.1,9.91,254110.0
109.3,4.0,33.7,,346724.0
117.2,6.0,91.8,16.44,339129.0
57.8,,83.1,24.4,131907.0
32.4,1.0,36.9,,125710.0
87.6,5.0,26.0,1.58,347428.0
133.3,5.0,85.5,,415451.0
141.5,7.0,,21.74,395936.0
76.6,2.0,58.9,25.95,195192.0
116.2,6.0,41.9,15.23,355119.0
58.9,2.0,44.4,,164977.0
86.0,5.0,82.4,20.5,222435.0
115.4,5.0,82.9,23.0,334436.0
59.4,2.0,85.0,18.74,122036.0
,5.0,40.3,17.15,300947.0
57.7,2.0,53.2,27.69,121646.0
69.8,,,,224179.0
73.5,,25.3,,253582.0
52.9,2.0,54.4,9.67,151888.0
76.5,2.0,7.3,22.53,225772.0
48.7,2.0,3.5,,142557.0
28.9,1.0,27.1,6.87,100004.0
72.5,,,4.3,255794.0
42.4,2.0,21.7,11.43,114906.0
105.2,,,28.01,279258.0
40.4,2.0,68.5,,77035.0
121.3,,,25.76,328815.0
47.1,2.0,33.0,1.16,200305.0
74.9,5.0,87.7,28.1,177954.0
103.7,4.0,42.1,1.94,347743.0
22.9,2.0,61.1,29.61,9616.0
123.3,4.0,,22.55,352654.0
103.0,,34.0,24.12,311308.0
40.4,3.0,46.1,,117425.0
53.4,2.0,,12.44,134723.0
67.5,3.0,4.8,4.19,259926.0
82.3,4.0,67.8,12.92,26305.0
52.4,3.0,8.5,15.23,168664.0
77.2,3.0,75.8,5.05,263529.0
62.2,,61.7,9.86,201331.0
68.7,3.0,50.2,25.03,172875.0
,,66.1,23.69,172233.0
49.9,2.0,,15.08,130901.0
73.2,2.0,59.7,6.84,228525.0
84.5,4.0,30.2,14.78,261839.0
46.0,3.0,82.7,2.83,173562.0
80.0,4.0,55.4,19.64,204489.0
157.4,6.0,10.3,14.97,505549.0
166.6,7.0,50.0,,502183.0
69.3,3.0,57.5,14.78,202681.0
29.5,3.0,42.0,12.76,74316.0
163.1,8.0,8.5,24.33,502188.0
37.8,3.0,,,139112.0
51.3,,85.1,17.15,10344.0
88.6,3.0,75.7,6.94,279587.0
86.1,4.0,64.7,7.23,278861.0
107.8,5.0,72.0,8.78,336792.0
38.4,,71.9,28.47,43228.0
60.0,4.0,34.3,3.02,227499.0
52.9,2.0,40.7,,183465.0
97.0,5.0,83.7,,323837.0
83.5,3.0,39.9,24.02,238517.0
177.5,9.0,69.6,11.7,541237.0
127.6,6.0,17.8,1.52,446946.0
89.9,3.0,32.9,7.09,308946.0
48.4,2.0,38.1,22.65,99970.0
150.5,6.0,91.0,,488811.0
124.1,,77.9,14.28,350692.0
52.4,,,,183136.0
76.7,4.0,98.4,14.24,224743.0
33.0,1.0,26.7,15.59,83787.0
61.3,3.0,64.0,8.77,207294.0
42.0,2.0,,,70434.0
83.7,3.0,4.9,8.91,306927.0
135.0,,59.4,17.98,398272.0
152.8,7.0,18.3,,453240.0
60.0,2.0,43.0,12.4,197366.0
82.2,5.0,32.7,7.15,303142.0
63.6,,29.7,21.97,195964.0
93.8,5.0,5.7,7.81,325372.0
101.4,5.0,8.7,23.61,319115.0
140.5,7.0,76.1,8.09,441914.0
125.4,,27.6,9.32,419303.0
140.1,6.0,96.9,22.75,405691.0
158.4,7.0,,16.85,486545.0
71.8,3.0,55.8,21.67,201712.0
83.1,3.0,12.5,,268600.0
114.1,5.0,11.7,17.87,353345.0
33.1,,36.1,,76784.0
69.0,,58.8,27.74,168299.0
113.2,5.0,,26.53,295139.0
60.1,2.0,99.4,,123874.0
201.2,11.0,83.7,,605394.0
85.4,4.0,36.7,,222618.0
168.7,8.0,92.1,29.05,449742.0
40.2,1.0,87.0,3.59,129632.0
88.5,3.0,87.9,,312041.0
45.2,1.0,28.2,13.75,145431.0
56.1,2.0,38.7,,191989.0
47.9,3.0,6.5,10.46,143220.0
176.2,6.0,2.4,27.28,494765.0
59.2,3.0,85.8,16.01,157385.0
135.7,6.0,,17.62,408020.0
77.6,4.0,91.5,3.85,256992.0
69.1,3.0,90.1,,184176.0
87.6,4.0,79.8,27.23,222234.0
54.2,3.0,35.2,0.21,202334.0
,4.0,11.3,27.43,193703.0
86.6,4.0,91.4,5.23,292653.0
61.8,3.0,58.0,,121541.0
120.2,6.0,79.3,13.78,391320.0
82.1,4.0,84.5,,207807.0
46.9,,38.9,24.92,96303.0
79.0,4.0,,7.91,248610.0
53.3,3.0,37.2,,130144.0
76.8,4.0,41.3,15.1,226917.0
102.2,5.0,8.0,3.64,372996.0
112.2,6.0,26.9,,345291.0
76.4,4.0,5.1,6.34,286209.0
70.0,4.0,40.2,6.3,261756.0
92.1,4.0,58.1,,289998.0
29.5,1.0,60.8,21.71,28085.0
101.5,5.0,29.1,10.51,358634.0
106.3,6.0,66.0,26.23,301558.0
128.7,7.0,48.8,,435561.0
28.8,1.0,83.7,7.94,69495.0
97.5,4.0,,8.77,315115.0
47.8,,77.6,,162543.0
214.0,9.0,96.8,26.12,599599.0
58.6,2.0,5.1,25.73,149622.0
96.2,3.0,,,305152.0
75.3,4.0,93.2,,176804.0
81.3,3.0,87.8,19.53,221941.0
94.8,4.0,58.2,,272382.0
120.1,6.0,40.8,4.3,403807.0
34.5,1.0,12.2,24.03,54095.0
28.3,2.0,,14.81,82994.0
103.3,4.0,12.5,23.27,294536.0
52.6,3.0,62.5,28.71,122150.0
35.2,2.0,92.5,12.79,84425.0
57.6,3.0,26.6,9.14,194630.0
52.1,3.0,68.6,13.0,132272.0
27.8,2.0,94.9,20.89,25835.0
75.9,3.0,29.4,24.73,197202.0
56.6,3.0,96.0,26.5,117388.0
109.5,6.0,86.1,,334546.0
53.4,1.0,26.1,4.96,200635.0
48.9,2.0,19.4,14.99,136739.0
68.1,3.0,44.4,4.84,234905.0
64.1,4.0,98.3,0.17,219009.0
84.5,4.0,,16.7,277179.0
166.2,,11.0,2.66,545923.0
53.1,2.0,,,133862.0
140.8,6.0,9.1,,36451.0
107.4,5.0,37.3,,313840.0
74.0,3.0,53.1,,229717.0
70.0,4.0,,12.43,218318.0
91.8,,73.0,11.48,284277.0
106.6,5.0,17.1,3.4,377726.0
68.3,4.0,,24.97,232320.0
87.2,5.0,80.2,21.5,280092.0
76.8,3.0,30.7,11.19,236709.0
69.9,3.0,71.4,16.37,197767.0
72.2,3.0,13.4,13.38,221440.0
57.5,3.0,9.1,6.73,201961.0
77.1,4.0,,20.28,247189.0
36.0,1.0,19.2,20.77,51723.0
47.7,2.0,76.1,19.38,86367.0
30.2,1.0,13.4,15.68,79232.0
230.4,11.0,64.3,4.65,699695.0
51.6,2.0,18.8,25.96,102573.0
58.8,2.0,95.4,26.2,119951.0
55.1,2.0,34.9,,176984.0
94.9,4.0,98.2,16.64,276667.0
93.7,4.0,33.3,12.68,283363.0
73.0,2.0,12.2,26.87,182783.0
75.7,4.0,52.8,,229601.0
73.1,4.0,,28.13,185245.0
71.7,2.0,51.3,0.63,252938.0
119.2,5.0,94.5,29.85,317616.0
38.1,1.0,65.1,24.24,83453.0
107.4,5.0,77.5,7.51,333516.0
62.3,3.0,88.8,8.68,194209.0
129.0,4.0,10.6,10.06,414180.0
96.5,4.0,43.2,10.33,287438.0
113.7,5.0,43.4,,382497.0
77.6,3.0,91.2,2.17,270708.0
47.4,3.0,28.6,2.64,172760.0
,4.0,22.3,,191869.0
59.8,3.0,40.0,0.21,228510.0
74.0,4.0,,1.0,261850.0
88.3,4.0,25.0,6.53,301326.0
93.1,4.0,,18.37,266823.0
37.5,2.0,37.9,22.43,79093.0
45.5,1.0,82.2,,97208.0
54.0,3.0,89.5,28.04,99364.0
53.9,3.0,61.4,,125907.0
54.0,2.0,,11.04,144546.0
62.4,3.0,32.5,,132872.0
143.1,6.0,91.3,,419955.0
55.8,,97.6,,173548.0
37.5,2.0,78.3,,67984.0
34.8,2.0,67.6,,73833.0
102.4,5.0,96.2,,285334.0
100.7,,80.4,26.42,270551.0
114.4,,0.4,,411618.0
51.5,3.0,55.4,7.77,163312.0
72.0,3.0,,21.44,181166.0
42.8,2.0,,13.42,129053.0
61.5,3.0,76.6,,174739.0
71.3,3.0,52.1,,229489.0
87.2,3.0,30.4,16.52,270837.0
90.6,5.0,93.7,9.16,277452.0
65.5,4.0,3.8,26.37,179163.0
57.4,3.0,11.5,27.74,124893.0
37.8,2.0,17.3,13.91,110531.0
90.3,,45.8,25.5,261197.0
76.9,3.0,45.2,24.04,209194.0
94.8,4.0,,0.68,331750.0
51.5,3.0,,6.21,200893.0
73.7,2.0,17.3,2.83,279874.0
97.3,5.0,,9.23,358289.0
63.8,4.0,90.4,12.07,213315.0
68.8,3.0,81.5,17.33,203231.0
55.8,3.0,49.2,,219920.0
69.8,3.0,38.5,,258808.0
,4.0,29.0,28.6,136506.0
26.0,2.0,,3.15,104289.0
43.0,1.0,13.7,12.19,117767.0
39.2,3.0,95.7,5.11,125657.0
50.3,2.0,24.0,15.27,137825.0
,4.0,,7.54,182136.0
41.3,2.0,,,89502.0
58.2,3.0,66.8,10.88,185423.0
94.0,4.0,2.4,22.77,284652.0
40.1,2.0,,16.91,91324.0
64.9,3.0,86.4,1.14,223110.0
97.6,6.0,53.0,16.0,310099.0
,,6.3,0.08,410058.0
70.4,2.0,2.7,25.21,193395.0
45.7,,1.4,15.6,160175.0
59.9,,54.6,8.29,187781.0
40.3,1.0,10.9,27.32,89213.0
37.2,2.0,42.6,20.35,81459.0
,4.0,34.6,26.64,252843.0
35.0,,,17.32,80498.0
60.0,3.0,55.4,0.28,209054.0
51.5,2.0,1.9,17.57,156471.0
51.3,3.0,49.0,4.63,194739.0
79.9,4.0,78.2,2.62,271403.0
72.1,3.0,27.2,29.49,180042.0
67.0,,25.2,9.0,219417.0
50.0,2.0,58.3,11.01,138205.0
65.6,3.0,0.0,25.39,187377.0
59.2,,98.6,24.87,98880.0
67.5,3.0,43.6,,230924.0
49.0,2.0,18.8,20.8,146585.0
119.8,5.0,38.0,19.92,378793.0
153.7,7.0,55.7,10.9,495202.0
25.4,1.0,28.3,19.53,42919.0
62.0,2.0,54.5,4.21,198875.0
51.8,2.0,47.9,27.85,111326.0
44.5,2.0,,,94722.0
63.2,4.0,47.7,,207721.0
152.6,8.0,,17.14,463147.0
111.0,5.0,62.5,,318262.0
82.5,5.0,56.5,18.76,262787.0
100.0,5.0,,13.96,313126.0
44.4,1.0,22.0,,143071.0
84.5,3.0,18.5,23.81,241047.0
54.8,2.0,,27.15,127871.0
41.1,1.0,94.0,8.43,91458.0
70.9,4.0,3.9,16.54,239708.0
140.3,7.0,43.3,12.97,463273.0
41.2,2.0,57.9,19.71,78108.0
60.4,2.0,40.1,28.35,146602.0
60.6,3.0,83.1,12.4,191637.0
63.5,3.0,10.6,16.48,189725.0
76.6,3.0,37.0,0.87,285192.0
188.9,9.0,46.9,12.92,557940.0
57.2,3.0,26.9,8.91,180122.0
114.0,5.0,,,310746.0
76.2,,1.1,6.71,269882.0
,2.0,62.2,,204004.0
45.3,1.0,47.4,1.91,162303.0
43.5,1.0,59.6,27.98,85093.0
71.9,3.0,79.2,,240436.0
76.5,4.0,67.9,17.58,192808.0
99.7,4.0,78.4,4.12,312222.0
46.1,2.0,33.4,15.09,144857.0
81.7,4.0,45.8,2.12,297876.0
168.3,8.0,27.9,,528582.0
63.6,2.0,12.7,29.01,160844.0
47.7,2.0,24.3,24.32,120349.0
31.1,,,,15755.0
61.3,,54.2,20.99,149842.0
84.4,4.0,27.7,5.43,292787.0
115.4,5.0,25.3,,344283.0
84.9,,,22.3,249032.0
70.5,3.0,45.3,26.28,162920.0
96.8,5.0,,23.9,283953.0
118.4,5.0,44.9,,427763.0
96.6,4.0,,17.1,311182.0
26.3,1.0,4.0,22.96,55927.0
47.9,,38.9,20.97,116053.0
74.9,3.0,12.7,27.87,210808.0
49.6,3.0,55.6,8.88,157374.0
52.2,3.0,41.9,24.54,133415.0
63.0,1.0,40.8,,209715.0
133.1,,2.8,24.78,424304.0
34.1,2.0,,19.67,71837.0
74.8,4.0,2.3,,229349.0
97.0,4.0,42.9,,345124.0
40.5,2.0,30.2,,144126.0
52.6,3.0,22.0,14.71,188801.0
18.9,2.0,92.9,13.43,29464.0
57.8,2.0,,,95630.0
54.5,2.0,44.2,5.47,179172.0
50.7,,0.2,15.47,156614.0
51.9,3.0,60.8,12.65,162845.0
102.3,4.0,78.3,14.08,324081.0
65.3,2.0,31.3,15.3,184359.0
150.1,7.0,27.8,,432253.0
37.0,2.0,22.7,10.31,131707.0
90.3,,16.6,27.08,262977.0
66.2,4.0,75.1,,198119.0
70.8,,19.2,15.38,223857.0
55.6,4.0,14.2,,212982.0
42.8,1.0,45.2,6.91,117089.0
63.3,2.0,56.2,18.0,183864.0
74.5,4.0,79.3,23.16,179235.0
81.1,4.0,30.2,26.74,224091.0
93.2,4.0,39.4,1.83,342268.0
72.6,3.0,65.5,,201266.0
96.8,4.0,67.9,2.16,340020.0
99.6,4.0,20.8,3.25,336493.0
58.5,3.0,64.8,12.45,174055.0
84.2,3.0,62.6,29.48,201045.0
81.9,3.0,72.9,14.59,243806.0
59.1,2.0,,10.22,187715.0
82.8,5.0,75.2,7.27,281760.0
58.5,2.0,58.0,16.66,177016.0
55.0,2.0,24.5,,133553.0
116.2,5.0,,12.5,366520.0
135.2,6.0,50.0,14.45,407827.0
46.5,2.0,19.3,29.14,101305.0
143.3,6.0,85.0,13.22,432684.0
107.0,5.0,62.7,,329351.0
68.1,3.0,93.0,,186695.0
31.4,2.0,24.3,24.7,52521.0
78.8,4.0,4.3,14.46,257812.0
44.6,2.0,15.1,26.52,112017.0
62.0,2.0,87.8,,183721.0
69.8,4.0,97.7,19.79,191224.0
,2.0,16.9,3.87,235657.0
72.8,4.0,99.7,12.52,191804.0
,4.0,4.9,19.65,289370.0
103.6,5.0,,,276564.0
57.7,3.0,,,153319.0
95.5,5.0,,1.88,363206.0
212.5,10.0,47.7,24.52,602884.0
105.4,5.0,43.0,25.28,293500.0
67.1,3.0,0.7,6.56,255044.0
30.0,,5.2,18.81,70905.0
,2.0,,11.4,149825.0
53.7,2.0,92.1,5.73,177160.0
65.3,2.0,92.2,13.47,186382.0
138.2,,9.5,7.93,454160.0
53.1,2.0,98.3,22.16,93999.0
119.0,5.0,91.7,,419904.0
,2.0,8.3,17.52,192422.0
74.9,4.0,9.0,14.32,271820.0
67.7,2.0,75.8,4.22,226424.0
57.6,3.0,95.9,15.49,144326.0
234.0,10.0,,0.27,730075.0
94.7,4.0,32.3,21.07,280862.0
48.7,2.0,46.5,18.03,131320.0
55.4,3.0,74.4,22.69,124180.0
111.5,5.0,,20.57,331151.0
66.6,3.0,47.3,,214003.0
,5.0,83.1,19.55,238126.0
46.8,2.0,64.0,,172175.0
36.3,1.0,13.4,,84005.0
94.3,5.0,91.0,10.11,277063.0
78.0,3.0,,24.8,231869.0
36.9,1.0,90.9,,110947.0
67.2,2.0,20.6,7.64,243456.0
66.2,3.0,83.0,,204725.0
52.0,1.0,50.1,13.97,161869.0
81.1,4.0,44.9,,202528.0
143.7,6.0,65.5,25.97,399361.0
155.5,7.0,16.9,0.08,515295.0
55.3,2.0,87.3,,155996.0
115.5,5.0,14.7,25.44,340391.0
164.4,8.0,68.4,,473813.0
108.4,5.0,48.1,13.35,345264.0
38.9,2.0,18.0,5.85,140536.0
123.1,5.0,77.8,4.1,397618.0
58.4,2.0,6.2,25.08,133119.0
62.8,3.0,,29.05,129848.0
74.7,,61.7,10.89,223433.0
82.9,3.0,56.1,21.21,235398.0
57.2,3.0,47.0,,163339.0
51.6,2.0,,,119521.0
79.6,3.0,23.0,19.12,222050.0
30.3,2.0,56.0,,74334.0
25.3,1.0,,2.26,84718.0
63.3,3.0,67.2,1.84,216293.0
43.3,2.0,72.7,16.6,90804.0
37.5,2.0,7.6,,120663.0
37.2,3.0,62.3,11.62,100612.0
,2.0,16.6,18.53,159076.0
48.6,2.0,16.3,,164602.0
87.8,5.0,,,315609.0
645.8,4.0,,22.0,288191.0
82.1,4.0,86.5,20.4,211237.0
63.3,2.0,,16.93,197868.0
116.8,6.0,,20.99,337928.0
131.7,5.0,,20.32,410981.0
63.0,4.0,,24.89,150328.0
54.2,3.0,92.8,14.25,141739.0
83.1,4.0,74.6,,280600.0
69.7,4.0,,2.38,234877.0
57.3,2.0,21.1,26.06,152268.0
56.7,4.0,73.4,4.59,180884.0
,4.0,39.1,15.03,147820.0
115.8,6.0,18.2,21.84,355114.0
64.7,3.0,53.7,5.15,230628.0
31.4,1.0,61.4,6.28,116221.0
45.7,,63.3,,136241.0
70.5,3.0,,3.6,249309.0
78.6,3.0,,,230024.0
119.3,5.0,71.6,1.82,395368.0
87.9,3.0,73.1,19.88,238238.0
74.8,3.0,4.7,,257644.0
78.3,3.0,95.7,,198055.0
107.2,6.0,41.4,29.06,313839.0
47.9,2.0,31.3,,171894.0
59.1,4.0,,,125960.0
79.9,4.0,32.5,27.33,248251.0
,1.0,,,114749.0
77.4,4.0,,23.29,212790.0
98.3,,,26.61,257053.0
53.9,3.0,37.8,28.52,130796.0
116.1,,9.4,,391514.0
67.0,,43.0,17.98,177559.0
33.7,,,29.14,43400.0
65.2,3.0,28.9,20.16,174643.0
170.3,8.0,96.6,,500815.0
81.0,4.0,,6.03,299216.0
98.2,5.0,,,338257.0
108.3,,15.7,18.44,332860.0
79.2,4.0,98.4,29.67,195045.0
52.3,2.0,60.7,15.65,165419.0
122.7,,,,346423.0
18.4,1.0,,,38820.0
176.3,8.0,18.5,15.75,553444.0
66.7,3.0,58.1,,181092.0
70.7,3.0,,28.99,179633.0
40.1,2.0,65.6,23.72,67750.0
63.2,,99.5,,188545.0
136.6,6.0,78.1,5.26,450438.0
90.9,4.0,7.0,,340183.0
53.9,2.0,6.2,0.37,221835.0
105.4,5.0,48.4,,358339.0
135.3,6.0,30.1,13.55,448978.0
107.1,5.0,73.4,,315823.0
75.3,3.0,92.9,7.31,226110.0
88.2,,73.8,,227978.0
37.1,2.0,8.9,,89438.0
42.4,2.0,60.7,10.0,146160.0
114.6,5.0,52.4,,382757.0
103.2,4.0,,23.72,305667.0
92.7,5.0,22.4,18.93,293516.0
41.8,2.0,,18.91,109639.0
107.8,5.0,82.5,,312667.0
14.0,1.0,0.8,18.49,28792.0
71.6,3.0,27.6,,230022.0
103.9,5.0,35.2,,354414.0
89.2,4.0,14.2,3.36,331657.0
108.4,5.0,12.8,17.28,326386.0
71.7,,38.0,14.63,234076.0
43.6,1.0,,2.79,140095.0
58.4,,78.8,6.66,186358.0
100.6,4.0,,19.93,280132.0
55.4,,90.5,,191527.0
52.7,3.0,,20.45,132822.0
55.5,2.0,,23.94,169911.0
628.8,10.0,30.1,13.75,651074.0
73.2,3.0,64.8,2.78,250202.0
106.8,5.0,,1.5,378306.0
68.3,4.0,3.1,3.03,289664.0
64.6,3.0,68.6,,150709.0
51.9,2.0,70.0,4.0,172996.0
32.2,2.0,37.6,4.55,124552.0
57.1,3.0,50.3,15.58,188115.0
58.6,1.0,7.2,26.88,162180.0
91.7,4.0,15.6,7.38,327687.0
25.6,1.0,0.3,10.41,61996.0
55.9,3.0,80.5,19.64,152661.0
74.5,3.0,82.3,28.89,159410.0
49.6,2.0,82.5,1.81,156834.0
,3.0,72.5,,221779.0
65.3,3.0,66.5,2.78,233472.0
45.8,3.0,,20.36,108131.0
72.8,3.0,24.6,2.05,263091.0
33.3,3.0,67.7,16.0,83134.0
76.6,2.0,94.3,,252238.0
94.8,5.0,,11.99,328297.0
296.8,12.0,50.2,,857302.0
50.6,3.0,10.9,4.1,172263.0
57.3,2.0,15.9,26.07,140418.0
51.6,3.0,8.1,14.48,179844.0
96.3,4.0,97.6,,258154.0
167.2,7.0,94.5,,484109.0
68.6,4.0,54.1,,209968.0
84.0,4.0,48.8,24.22,241605.0
194.6,8.0,24.1,22.15,561796.0
66.0,3.0,68.4,29.82,157930.0
75.2,4.0,98.4,9.67,238501.0
113.7,6.0,98.5,26.66,312534.0
78.0,4.0,2.9,8.54,273210.0
82.1,3.0,87.0,,278424.0
34.9,1.0,13.8,25.88,66174.0
150.2,7.0,67.4,28.92,417739.0
78.4,4.0,4.0,,236593.0
75.0,3.0,,,243597.0
46.8,2.0,52.8,9.67,149039.0
64.7,4.0,76.5,29.94,133018.0
71.5,3.0,40.4,2.8,265517.0
67.9,4.0,68.3,27.84,159479.0
113.6,6.0,97.1,20.91,326059.0
52.1,2.0,51.0,,153916.0
52.3,3.0,8.9,22.48,141179.0
48.4,2.0,,23.68,137809.0
209.4,10.0,,15.59,598947.0
62.9,3.0,45.3,19.18,168484.0
58.6,3.0,,14.63,177029.0
34.9,2.0,73.5,,90331.0
85.6,4.0,72.6,12.3,285451.0
80.6,3.0,,5.54,276053.0
73.1,3.0,0.6,28.07,208296.0
33.5,1.0,,25.19,54532.0
166.8,8.0,50.4,4.23,528997.0
42.4,2.0,94.3,4.83,126718.0
80.3,4.0,45.6,1.45,273016.0
4.3,2.0,49.5,15.47,141895.0
95.0,4.0,31.2,0.75,313126.0
90.0,3.0,1.6,7.14,312113.0
88.5,4.0,82.6,,282729.0
109.5,5.0,77.9,,329001.0
102.6,,23.0,21.39,317155.0
129.1,6.0,7.9,13.55,417610.0
56.0,2.0,2.6,11.41,191845.0
57.5,,13.7,28.13,120488.0
45.9,3.0,58.0,24.27,91034.0
83.3,4.0,30.9,,293753.0
99.1,4.0,38.1,,355954.0
56.0,2.0,61.4,,150660.0
32.4,2.0,45.9,,50426.0
119.5,6.0,27.5,19.76,380491.0
224.6,11.0,9.1,,711114.0
61.6,2.0,6.2,,245433.0
68.5,3.0,53.5,,220841.0
64.5,4.0,,27.25,150501.0
54.9,3.0,7.3,20.6,157782.0
38.3,2.0,80.6,,109629.0
22.8,1.0,,5.9,47360.0
146.0,7.0,34.2,4.11,499169.0
116.8,6.0,25.3,2.29,408832.0
53.7,2.0,31.2,0.6,200800.0
39.7,2.0,,,84739.0
54.0,2.0,91.6,5.26,171992.0
116.6,6.0,38.7,29.14,321566.0
52.7,2.0,26.0,3.23,204283.0
43.0,2.0,29.4,15.3,108903.0
65.2,3.0,10.3,28.73,157768.0
51.2,2.0,20.5,9.22,152946.0
94.4,5.0,72.6,,261172.0
40.7,1.0,60.1,15.84,117229.0
34.9,2.0,58.5,6.2,701364.0
101.8,,20.2,,325001.0
66.9,3.0,19.7,,222712.0
58.6,4.0,86.7,8.45,198676.0
89.1,3.0,22.3,,301296.0
80.1,3.0,99.0,13.43,234248.0
58.1,2.0,67.1,,133514.0
121.3,5.0,49.9,,365221.0
57.9,1.0,58.2,19.44,140060.0
107.5,5.0,19.7,13.83,359307.0
60.1,,,13.23,190984.0
50.2,3.0,,8.09,178362.0
41.9,2.0,67.4,12.04,125254.0
